ano,dia,mes,casamentos
2011,07,Julho,53
2011,07,Agosto,187
2011,07,Setembro,60
2011,07,Outubro,96
2011,07,Novembro,46
2011,07,Dezembro,72
2011,08,Janeiro,137
2011,08,Fevereiro,25
2011,08,Março,6
2011,08,Abril,76
2011,08,Maio,32
2011,08,Junho,52
2011,08,Julho,110
2011,08,Agosto,78
2011,08,Setembro,45
2011,08,Outubro,436
2011,08,Novembro,31
2011,08,Dezembro,56
2011,09,Janeiro,11
2011,09,Fevereiro,20
2011,09,Março,34
2011,09,Abril,193
2011,09,Maio,51
2011,09,Junho,104
2011,09,Julho,523
2011,09,Agosto,64
2011,09,Setembro,158
2011,09,Outubro,41
2011,09,Novembro,41
2011,09,Dezembro,99
2011,10,Janeiro,42
2011,10,Fevereiro,19
2011,10,Março,36
2011,10,Abril,21
2011,10,Maio,36
2011,10,Junho,291
2011,10,Julho,70
2011,10,Agosto,89
2011,10,Setembro,770
2011,10,Outubro,62
2011,10,Novembro,42
2011,10,Dezembro,133
2011,11,Janeiro,37
2011,11,Fevereiro,71
2011,11,Março,68
2011,11,Abril,47
2011,11,Maio,40
2011,11,Junho,543
2011,11,Julho,34
2011,11,Agosto,112
2011,11,Setembro,106
2011,11,Outubro,31
2011,11,Novembro,170
2011,11,Dezembro,13
2011,12,Janeiro,40
2011,12,Fevereiro,104
2011,12,Março,118
2011,12,Abril,29
2011,12,Maio,45
2011,12,Junho,88
2011,12,Julho,36
2011,12,Agosto,236
2011,12,Setembro,62
2011,12,Outubro,36
2011,12,Novembro,142
2011,12,Dezembro,49
2011,13,Janeiro,32
2011,13,Fevereiro,8
2011,13,Março,14
2011,13,Abril,33
2011,13,Maio,173
2011,13,Junho,60
2011,13,Julho,45
2011,13,Agosto,731
2011,13,Setembro,23
2011,13,Outubro,42
2011,13,Novembro,15
2011,13,Dezembro,35
2011,14,Janeiro,80
2011,14,Fevereiro,154
2011,14,Março,37
2011,14,Abril,42
2011,14,Maio,470
2011,14,Junho,43
2011,14,Julho,54
2011,14,Agosto,345
2011,14,Setembro,53
2011,14,Outubro,91
2011,14,Novembro,44
2011,14,Dezembro,38
2011,15,Janeiro,77
2011,15,Fevereiro,27
2011,15,Março,28
2011,15,Abril,102
2011,15,Maio,42
2011,15,Junho,44
2011,15,Julho,135
2011,15,Agosto,132
2011,15,Setembro,62
2011,15,Outubro,326
2011,15,Novembro,34
2011,15,Dezembro,50
2011,16,Janeiro,7
2011,16,Fevereiro,26
2011,16,Março,45
2011,16,Abril,245
2011,16,Maio,53
2011,16,Junho,43
2011,16,Julho,680
2011,16,Agosto,107
2011,16,Setembro,138
2011,16,Outubro,27
2011,16,Novembro,34
2011,16,Dezembro,114
2011,17,Janeiro,40
2011,17,Fevereiro,39
2011,17,Março,38
2011,17,Abril,20
2011,17,Maio,37
2011,17,Junho,109
2011,17,Julho,80
2011,17,Agosto,95
2011,17,Setembro,701
2011,17,Outubro,49
2011,17,Novembro,40
2011,17,Dezembro,230
2011,18,Janeiro,32
2011,18,Fevereiro,62
2011,18,Março,82
2011,18,Abril,60
2011,18,Maio,34
2011,18,Junho,458
2011,18,Julho,56
2011,18,Agosto,88
2011,18,Setembro,88
2011,18,Outubro,33
2011,18,Novembro,78
2011,18,Dezembro,36
2011,19,Janeiro,31
2011,19,Fevereiro,65
2011,19,Março,197
2011,19,Abril,34
2011,19,Maio,41
2011,19,Junho,42
2011,19,Julho,38
2011,19,Agosto,186
2011,19,Setembro,47
2011,19,Outubro,29
2011,19,Novembro,99
2011,19,Dezembro,71
2011,20,Janeiro,46
2011,20,Fevereiro,3
2011,20,Março,17
2011,20,Abril,60
2011,20,Maio,93
2011,20,Junho,42
2011,20,Julho,41
2011,20,Agosto,596
2011,20,Setembro,32
2011,20,Outubro,38
2011,20,Novembro,14
2011,20,Dezembro,81
2011,21,Janeiro,76
2011,21,Fevereiro,44
2011,21,Março,51
2011,21,Abril,72
2011,21,Maio,458
2011,21,Junho,46
2011,21,Julho,49
2011,21,Agosto,131
2011,21,Setembro,49
2011,21,Outubro,78
2011,21,Novembro,38
2011,21,Dezembro,91
2011,22,Janeiro,80
2011,22,Fevereiro,30
2011,22,Março,41
2011,22,Abril,4
2011,22,Maio,34
2011,22,Junho,82
2011,22,Julho,138
2011,22,Agosto,64
2011,22,Setembro,48
2011,22,Outubro,230
2011,22,Novembro,22
2011,22,Dezembro,121
2011,23,Janeiro,6
2011,23,Fevereiro,31
2011,23,Março,40
2011,23,Abril,79
2011,23,Maio,36
2011,23,Junho,54
2011,23,Julho,687
2011,23,Agosto,66
2011,23,Setembro,128
2011,23,Outubro,22
2011,23,Novembro,32
2011,23,Dezembro,139
2011,24,Janeiro,30
2011,24,Fevereiro,43
2011,24,Março,24
2011,24,Abril,21
2011,24,Maio,34
2011,24,Junho,155
2011,24,Julho,107
2011,24,Agosto,68
2011,24,Setembro,633
2011,24,Outubro,37
2011,24,Novembro,15
2011,24,Dezembro,17
2011,25,Janeiro,40
2011,25,Fevereiro,70
2011,25,Março,93
2011,25,Abril,29
2011,25,Maio,43
2011,25,Junho,495
2011,25,Julho,65
2011,25,Agosto,72
2011,25,Setembro,85
2011,25,Outubro,25
2011,25,Novembro,93
2011,25,Dezembro,2
2011,26,Janeiro,31
2011,26,Fevereiro,94
2011,26,Março,151
2011,26,Abril,55
2011,26,Maio,42
2011,26,Junho,53
2011,26,Julho,50
2011,26,Agosto,164
2011,26,Setembro,38
2011,26,Outubro,34
2011,26,Novembro,107
2011,26,Dezembro,68
2011,27,Janeiro,32
2011,27,Fevereiro,7
2011,27,Março,22
2011,27,Abril,43
2011,27,Maio,98
2011,27,Junho,40
2011,27,Julho,70
2011,27,Agosto,571
2011,27,Setembro,30
2011,27,Outubro,36
2011,27,Novembro,7
2011,27,Dezembro,113
2011,28,Janeiro,74
2011,28,Fevereiro,42
2011,28,Março,32
2011,28,Abril,66
2011,28,Maio,446
2011,28,Junho,23
2011,28,Julho,65
2011,28,Agosto,120
2011,28,Setembro,44
2011,28,Outubro,83
2011,28,Novembro,34
2011,28,Dezembro,129
2011,29,Janeiro,61
2011,29,Fevereiro,NA
2011,29,Março,20
2011,29,Abril,102
2011,29,Maio,42
2011,29,Junho,35
2011,29,Julho,187
2011,29,Agosto,48
2011,29,Setembro,44
2011,29,Outubro,185
2011,29,Novembro,37
2011,29,Dezembro,124
2011,30,Janeiro,5
2011,30,Fevereiro,NA
2011,30,Março,29
2011,30,Abril,380
2011,30,Maio,47
2011,30,Junho,52
2011,30,Julho,830
2011,30,Agosto,40
2011,30,Setembro,104
2011,30,Outubro,14
2011,30,Novembro,53
2011,30,Dezembro,163
2011,31,Janeiro,24
2011,31,Fevereiro,NA
2011,31,Março,35
2011,31,Abril,NA
2011,31,Maio,27
2011,31,Junho,NA
2011,31,Julho,177
2011,31,Agosto,44
2011,31,Setembro,NA
2011,31,Outubro,50
2011,31,Novembro,NA
2011,31,Dezembro,125
2012,01,Janeiro,4
2012,01,Fevereiro,21
2012,01,Março,31
2012,01,Abril,18
2012,01,Maio,16
2012,01,Junho,104
2012,01,Julho,54
2012,01,Agosto,59
2012,01,Setembro,785
2012,01,Outubro,40
2012,01,Novembro,3
2012,01,Dezembro,99
2012,02,Janeiro,46
2012,02,Fevereiro,32
2012,02,Março,67
2012,02,Abril,37
2012,02,Maio,41
2012,02,Junho,421
2012,02,Julho,33
2012,02,Agosto,83
2012,02,Setembro,122
2012,02,Outubro,30
2012,02,Novembro,58
2012,02,Dezembro,7
2012,03,Janeiro,74
2012,03,Fevereiro,61
2012,03,Março,92
2012,03,Abril,30
2012,03,Maio,38
2012,03,Junho,45
2012,03,Julho,37
2012,03,Agosto,193
2012,03,Setembro,67
2012,03,Outubro,46
2012,03,Novembro,129
2012,03,Dezembro,34
2012,04,Janeiro,56
2012,04,Fevereiro,67
2012,04,Março,13
2012,04,Abril,46
2012,04,Maio,92
2012,04,Junho,52
2012,04,Julho,39
2012,04,Agosto,655
2012,04,Setembro,37
2012,04,Outubro,91
2012,04,Novembro,8
2012,04,Dezembro,29
2012,05,Janeiro,60
2012,05,Fevereiro,7
2012,05,Março,26
2012,05,Abril,81
2012,05,Maio,410
2012,05,Junho,30
2012,05,Julho,46
2012,05,Agosto,158
2012,05,Setembro,40
2012,05,Outubro,115
2012,05,Novembro,36
2012,05,Dezembro,47
2012,06,Janeiro,114
2012,06,Fevereiro,32
2012,06,Março,23
2012,06,Abril,17
2012,06,Maio,40
2012,06,Junho,54
2012,06,Julho,132
2012,06,Agosto,82
2012,06,Setembro,69
2012,06,Outubro,516
2012,06,Novembro,24
2012,06,Dezembro,33
2012,07,Janeiro,125
2012,07,Fevereiro,28
2012,07,Março,32
2012,07,Abril,73
2012,07,Maio,43
2012,07,Junho,14
2012,07,Julho,550
2012,07,Agosto,73
2012,07,Setembro,149
2012,07,Outubro,56
2012,07,Novembro,35
2012,07,Dezembro,96
2012,08,Janeiro,17
2012,08,Fevereiro,25
2012,08,Março,44
2012,08,Abril,12
2012,08,Maio,42
2012,08,Junho,129
2012,08,Julho,52
2012,08,Agosto,87
2012,08,Setembro,721
2012,08,Outubro,43
2012,08,Novembro,39
2012,08,Dezembro,179
2012,09,Janeiro,35
2012,09,Fevereiro,21
2012,09,Março,77
2012,09,Abril,58
2012,09,Maio,24
2012,09,Junho,445
2012,09,Julho,45
2012,09,Agosto,88
2012,09,Setembro,106
2012,09,Outubro,33
2012,09,Novembro,75
2012,09,Dezembro,10
2012,10,Janeiro,35
2012,10,Fevereiro,82
2012,10,Março,115
2012,10,Abril,56
2012,10,Maio,44
2012,10,Junho,65
2012,10,Julho,40
2012,10,Agosto,216
2012,10,Setembro,54
2012,10,Outubro,53
2012,10,Novembro,132
2012,10,Dezembro,56
2012,11,Janeiro,39
2012,11,Fevereiro,72
2012,11,Março,11
2012,11,Abril,43
2012,11,Maio,96
2012,11,Junho,46
2012,11,Julho,41
2012,11,Agosto,611
2012,11,Setembro,38
2012,11,Outubro,22
2012,11,Novembro,16
2012,11,Dezembro,37
2012,12,Janeiro,48
2012,12,Fevereiro,9
2012,12,Março,48
2012,12,Abril,55
2012,12,Maio,492
2012,12,Junho,61
2012,12,Julho,60
2012,12,Agosto,186
2012,12,Setembro,54
2012,12,Outubro,104
2012,12,Novembro,43
2012,12,Dezembro,195
2012,13,Janeiro,60
2012,13,Fevereiro,30
2012,13,Março,28
2012,13,Abril,63
2012,13,Maio,117
2012,13,Junho,71
2012,13,Julho,93
2012,13,Agosto,79
2012,13,Setembro,51
2012,13,Outubro,424
2012,13,Novembro,35
2012,13,Dezembro,38
2012,14,Janeiro,79
2012,14,Fevereiro,166
2012,14,Março,42
2012,14,Abril,277
2012,14,Maio,32
2012,14,Junho,62
2012,14,Julho,556
2012,14,Agosto,112
2012,14,Setembro,145
2012,14,Outubro,38
2012,14,Novembro,17
2012,14,Dezembro,129
2012,15,Janeiro,7
2012,15,Fevereiro,46
2012,15,Março,38
2012,15,Abril,19
2012,15,Maio,39
2012,15,Junho,105
2012,15,Julho,71
2012,15,Agosto,104
2012,15,Setembro,680
2012,15,Outubro,44
2012,15,Novembro,44
2012,15,Dezembro,137
2012,16,Janeiro,43
2012,16,Fevereiro,27
2012,16,Março,87
2012,16,Abril,41
2012,16,Maio,36
2012,16,Junho,440
2012,16,Julho,52
2012,16,Agosto,125
2012,16,Setembro,85
2012,16,Outubro,28
2012,16,Novembro,80
2012,16,Dezembro,15
2012,17,Janeiro,45
2012,17,Fevereiro,64
2012,17,Março,123
2012,17,Abril,39
2012,17,Maio,33
2012,17,Junho,50
2012,17,Julho,45
2012,17,Agosto,205
2012,17,Setembro,55
2012,17,Outubro,27
2012,17,Novembro,102
2012,17,Dezembro,66
2012,18,Janeiro,25
2012,18,Fevereiro,91
2012,18,Março,3
2012,18,Abril,30
2012,18,Maio,92
2012,18,Junho,48
2012,18,Julho,46
2012,18,Agosto,540
2012,18,Setembro,35
2012,18,Outubro,29
2012,18,Novembro,10
2012,18,Dezembro,63
2012,19,Janeiro,35
2012,19,Fevereiro,7
2012,19,Março,40
2012,19,Abril,31
2012,19,Maio,384
2012,19,Junho,37
2012,19,Julho,43
2012,19,Agosto,142
2012,19,Setembro,40
2012,19,Outubro,75
2012,19,Novembro,35
2012,19,Dezembro,60
2012,20,Janeiro,79
2012,20,Fevereiro,32
2012,20,Março,31
2012,20,Abril,98
2012,20,Maio,34
2012,20,Junho,48
2012,20,Julho,141
2012,20,Agosto,99
2012,20,Setembro,41
2012,20,Outubro,277
2012,20,Novembro,30
2012,20,Dezembro,98
2012,21,Janeiro,68
2012,21,Fevereiro,14
2012,21,Março,52
2012,21,Abril,221
2012,21,Maio,28
2012,21,Junho,55
2012,21,Julho,617
2012,21,Agosto,74
2012,21,Setembro,139
2012,21,Outubro,20
2012,21,Novembro,33
2012,21,Dezembro,202
2012,22,Janeiro,9
2012,22,Fevereiro,28
2012,22,Março,33
2012,22,Abril,16
2012,22,Maio,29
2012,22,Junho,109
2012,22,Julho,92
2012,22,Agosto,64
2012,22,Setembro,620
2012,22,Outubro,42
2012,22,Novembro,22
2012,22,Dezembro,203
2012,23,Janeiro,47
2012,23,Fevereiro,46
2012,23,Março,82
2012,23,Abril,39
2012,23,Maio,40
2012,23,Junho,452
2012,23,Julho,46
2012,23,Agosto,58
2012,23,Setembro,65
2012,23,Outubro,31
2012,23,Novembro,76
2012,23,Dezembro,28
2012,24,Janeiro,28
2012,24,Fevereiro,61
2012,24,Março,155
2012,24,Abril,43
2012,24,Maio,38
2012,24,Junho,57
2012,24,Julho,38
2012,24,Agosto,148
2012,24,Setembro,43
2012,24,Outubro,27
2012,24,Novembro,115
2012,24,Dezembro,6
2012,25,Janeiro,45
2012,25,Fevereiro,70
2012,25,Março,7
2012,25,Abril,7
2012,25,Maio,98
2012,25,Junho,37
2012,25,Julho,59
2012,25,Agosto,541
2012,25,Setembro,40
2012,25,Outubro,44
2012,25,Novembro,9
2012,25,Dezembro,1
2012,26,Janeiro,36
2012,26,Fevereiro,7
2012,26,Março,44
2012,26,Abril,49
2012,26,Maio,462
2012,26,Junho,33
2012,26,Julho,60
2012,26,Agosto,107
2012,26,Setembro,48
2012,26,Outubro,86
2012,26,Novembro,30
2012,26,Dezembro,113
2012,27,Janeiro,73
2012,27,Fevereiro,42
2012,27,Março,25
2012,27,Abril,78
2012,27,Maio,46
2012,27,Junho,35
2012,27,Julho,170
2012,27,Agosto,59
2012,27,Setembro,47
2012,27,Outubro,216
2012,27,Novembro,27
2012,27,Dezembro,180
2012,28,Janeiro,44
2012,28,Fevereiro,39
2012,28,Março,36
2012,28,Abril,262
2012,28,Maio,47
2012,28,Junho,32
2012,28,Julho,714
2012,28,Agosto,60
2012,28,Setembro,106
2012,28,Outubro,22
2012,28,Novembro,30
2012,28,Dezembro,273
2012,29,Janeiro,8
2012,29,Fevereiro,27
2012,29,Março,38
2012,29,Abril,35
2012,29,Maio,30
2012,29,Junho,108
2012,29,Julho,137
2012,29,Agosto,39
2012,29,Setembro,472
2012,29,Outubro,32
2012,29,Novembro,29
2012,29,Dezembro,216
2012,30,Janeiro,29
2012,30,Fevereiro,NA
2012,30,Março,84
2012,30,Abril,53
2012,30,Maio,32
2012,30,Junho,457
2012,30,Julho,74
2012,30,Agosto,72
2012,30,Setembro,55
2012,30,Outubro,30
2012,30,Novembro,73
2012,30,Dezembro,28
2012,31,Janeiro,24
2012,31,Fevereiro,NA
2012,31,Março,171
2012,31,Abril,NA
2012,31,Maio,40
2012,31,Junho,NA
2012,31,Julho,64
2012,31,Agosto,150
2012,31,Setembro,NA
2012,31,Outubro,53
2012,31,Novembro,NA
2012,31,Dezembro,78
2013,01,Janeiro,1
2013,01,Fevereiro,56
2013,01,Março,60
2013,01,Abril,47
2013,01,Maio,4
2013,01,Junho,351
2013,01,Julho,38
2013,01,Agosto,71
2013,01,Setembro,111
2013,01,Outubro,37
2013,01,Novembro,50
2013,01,Dezembro,11
2013,02,Janeiro,76
2013,02,Fevereiro,52
2013,02,Março,71
2013,02,Abril,34
2013,02,Maio,41
2013,02,Junho,33
2013,02,Julho,30
2013,02,Agosto,160
2013,02,Setembro,54
2013,02,Outubro,24
2013,02,Novembro,61
2013,02,Dezembro,36
2013,03,Janeiro,86
2013,03,Fevereiro,7
2013,03,Março,12
2013,03,Abril,39
2013,03,Maio,80
2013,03,Junho,42
2013,03,Julho,41
2013,03,Agosto,636
2013,03,Setembro,48
2013,03,Outubro,49
2013,03,Novembro,9
2013,03,Dezembro,28
2013,04,Janeiro,113
2013,04,Fevereiro,36
2013,04,Março,32
2013,04,Abril,44
2013,04,Maio,295
2013,04,Junho,28
2013,04,Julho,36
2013,04,Agosto,150
2013,04,Setembro,47
2013,04,Outubro,111
2013,04,Novembro,42
2013,04,Dezembro,34
2013,05,Janeiro,86
2013,05,Fevereiro,23
2013,05,Março,30
2013,05,Abril,90
2013,05,Maio,36
2013,05,Junho,21
2013,05,Julho,116
2013,05,Agosto,90
2013,05,Setembro,47
2013,05,Outubro,463
2013,05,Novembro,35
2013,05,Dezembro,35
2013,06,Janeiro,11
2013,06,Fevereiro,31
2013,06,Março,37
2013,06,Abril,180
2013,06,Maio,42
2013,06,Junho,51
2013,06,Julho,442
2013,06,Agosto,61
2013,06,Setembro,180
2013,06,Outubro,44
2013,06,Novembro,25
2013,06,Dezembro,93
2013,07,Janeiro,53
2013,07,Fevereiro,23
2013,07,Março,43
2013,07,Abril,23
2013,07,Maio,37
2013,07,Junho,117
2013,07,Julho,75
2013,07,Agosto,68
2013,07,Setembro,771
2013,07,Outubro,48
2013,07,Novembro,57
2013,07,Dezembro,141
2013,08,Janeiro,53
2013,08,Fevereiro,55
2013,08,Março,73
2013,08,Abril,43
2013,08,Maio,43
2013,08,Junho,381
2013,08,Julho,57
2013,08,Agosto,105
2013,08,Setembro,116
2013,08,Outubro,31
2013,08,Novembro,52
2013,08,Dezembro,41
2013,09,Janeiro,47
2013,09,Fevereiro,56
2013,09,Março,103
2013,09,Abril,32
2013,09,Maio,39
2013,09,Junho,202
2013,09,Julho,32
2013,09,Agosto,171
2013,09,Setembro,58
2013,09,Outubro,29
2013,09,Novembro,115
2013,09,Dezembro,44
2013,10,Janeiro,69
2013,10,Fevereiro,8
2013,10,Março,9
2013,10,Abril,25
2013,10,Maio,96
2013,10,Junho,26
2013,10,Julho,43
2013,10,Agosto,629
2013,10,Setembro,38
2013,10,Outubro,53
2013,10,Novembro,6
2013,10,Dezembro,38
2013,11,Janeiro,76
2013,11,Fevereiro,43
2013,11,Março,39
2013,11,Abril,44
2013,11,Maio,299
2013,11,Junho,61
2013,11,Julho,42
2013,11,Agosto,131
2013,11,Setembro,34
2013,11,Outubro,85
2013,11,Novembro,46
2013,11,Dezembro,40
2013,12,Janeiro,75
2013,12,Fevereiro,16
2013,12,Março,29
2013,12,Abril,75
2013,12,Maio,32
2013,12,Junho,66
2013,12,Julho,107
2013,12,Agosto,85
2013,12,Setembro,67
2013,12,Outubro,367
2013,12,Novembro,35
2013,12,Dezembro,57
2013,13,Janeiro,13
2013,13,Fevereiro,21
2013,13,Março,32
2013,13,Abril,166
2013,13,Maio,115
2013,13,Junho,70
2013,13,Julho,549
2013,13,Agosto,90
2013,13,Setembro,154
2013,13,Outubro,66
2013,13,Novembro,24
2013,13,Dezembro,101
2013,14,Janeiro,33
2013,14,Fevereiro,146
2013,14,Março,44
2013,14,Abril,19
2013,14,Maio,29
2013,14,Junho,108
2013,14,Julho,55
2013,14,Agosto,112
2013,14,Setembro,671
2013,14,Outubro,42
2013,14,Novembro,38
2013,14,Dezembro,94
2013,15,Janeiro,33
2013,15,Fevereiro,73
2013,15,Março,75
2013,15,Abril,41
2013,15,Maio,42
2013,15,Junho,392
2013,15,Julho,57
2013,15,Agosto,150
2013,15,Setembro,84
2013,15,Outubro,38
2013,15,Novembro,83
2013,15,Dezembro,11
2013,16,Janeiro,37
2013,16,Fevereiro,67
2013,16,Março,113
2013,16,Abril,26
2013,16,Maio,38
2013,16,Junho,37
2013,16,Julho,44
2013,16,Agosto,221
2013,16,Setembro,60
2013,16,Outubro,32
2013,16,Novembro,80
2013,16,Dezembro,50
2013,17,Janeiro,33
2013,17,Fevereiro,11
2013,17,Março,13
2013,17,Abril,30
2013,17,Maio,89
2013,17,Junho,50
2013,17,Julho,51
2013,17,Agosto,549
2013,17,Setembro,47
2013,17,Outubro,45
2013,17,Novembro,6
2013,17,Dezembro,49
2013,18,Janeiro,59
2013,18,Fevereiro,30
2013,18,Março,41
2013,18,Abril,27
2013,18,Maio,351
2013,18,Junho,24
2013,18,Julho,53
2013,18,Agosto,130
2013,18,Setembro,45
2013,18,Outubro,75
2013,18,Novembro,42
2013,18,Dezembro,65
2013,19,Janeiro,52
2013,19,Fevereiro,29
2013,19,Março,41
2013,19,Abril,66
2013,19,Maio,31
2013,19,Junho,32
2013,19,Julho,123
2013,19,Agosto,93
2013,19,Setembro,51
2013,19,Outubro,247
2013,19,Novembro,23
2013,19,Dezembro,70
2013,20,Janeiro,8
2013,20,Fevereiro,30
2013,20,Março,31
2013,20,Abril,167
2013,20,Maio,45
2013,20,Junho,42
2013,20,Julho,571
2013,20,Agosto,77
2013,20,Setembro,116
2013,20,Outubro,20
2013,20,Novembro,20
2013,20,Dezembro,179
2013,21,Janeiro,25
2013,21,Fevereiro,28
2013,21,Março,42
2013,21,Abril,14
2013,21,Maio,22
2013,21,Junho,116
2013,21,Julho,71
2013,21,Agosto,88
2013,21,Setembro,592
2013,21,Outubro,33
2013,21,Novembro,31
2013,21,Dezembro,195
2013,22,Janeiro,19
2013,22,Fevereiro,68
2013,22,Março,91
2013,22,Abril,26
2013,22,Maio,46
2013,22,Junho,374
2013,22,Julho,50
2013,22,Agosto,65
2013,22,Setembro,75
2013,22,Outubro,24
2013,22,Novembro,71
2013,22,Dezembro,24
2013,23,Janeiro,31
2013,23,Fevereiro,68
2013,23,Março,169
2013,23,Abril,29
2013,23,Maio,38
2013,23,Junho,58
2013,23,Julho,49
2013,23,Agosto,152
2013,23,Setembro,37
2013,23,Outubro,43
2013,23,Novembro,88
2013,23,Dezembro,169
2013,24,Janeiro,25
2013,24,Fevereiro,3
2013,24,Março,18
2013,24,Abril,56
2013,24,Maio,87
2013,24,Junho,64
2013,24,Julho,65
2013,24,Agosto,519
2013,24,Setembro,30
2013,24,Outubro,29
2013,24,Novembro,14
2013,24,Dezembro,9
2013,25,Janeiro,76
2013,25,Fevereiro,31
2013,25,Março,39
2013,25,Abril,26
2013,25,Maio,431
2013,25,Junho,39
2013,25,Julho,65
2013,25,Agosto,96
2013,25,Setembro,47
2013,25,Outubro,74
2013,25,Novembro,38
2013,25,Dezembro,7
2013,26,Janeiro,57
2013,26,Fevereiro,39
2013,26,Março,30
2013,26,Abril,77
2013,26,Maio,31
2013,26,Junho,46
2013,26,Julho,147
2013,26,Agosto,63
2013,26,Setembro,41
2013,26,Outubro,210
2013,26,Novembro,28
2013,26,Dezembro,113
2013,27,Janeiro,4
2013,27,Fevereiro,25
2013,27,Março,42
2013,27,Abril,185
2013,27,Maio,43
2013,27,Junho,15
2013,27,Julho,694
2013,27,Agosto,53
2013,27,Setembro,121
2013,27,Outubro,14
2013,27,Novembro,37
2013,27,Dezembro,249
2013,28,Janeiro,30
2013,28,Fevereiro,44
2013,28,Março,63
2013,28,Abril,15
2013,28,Maio,26
2013,28,Junho,117
2013,28,Julho,123
2013,28,Agosto,55
2013,28,Setembro,464
2013,28,Outubro,33
2013,28,Novembro,38
2013,28,Dezembro,217
2013,29,Janeiro,35
2013,29,Fevereiro,NA
2013,29,Março,6
2013,29,Abril,39
2013,29,Maio,26
2013,29,Junho,387
2013,29,Julho,58
2013,29,Agosto,69
2013,29,Setembro,45
2013,29,Outubro,30
2013,29,Novembro,75
2013,29,Dezembro,27
2013,30,Janeiro,32
2013,30,Fevereiro,NA
2013,30,Março,69
2013,30,Abril,42
2013,30,Maio,45
2013,30,Junho,49
2013,30,Julho,56
2013,30,Agosto,149
2013,30,Setembro,36
2013,30,Outubro,39
2013,30,Novembro,74
2013,30,Dezembro,139
2013,31,Janeiro,26
2013,31,Fevereiro,NA
2013,31,Março,6
2013,31,Abril,NA
2013,31,Maio,106
2013,31,Junho,NA
2013,31,Julho,71
2013,31,Agosto,525
2013,31,Setembro,NA
2013,31,Outubro,45
2013,31,Novembro,NA
2013,31,Dezembro,91
2014,01,Janeiro,4
2014,01,Fevereiro,42
2014,01,Março,99
2014,01,Abril,18
2014,01,Maio,28
2014,01,Junho,39
2014,01,Julho,38
2014,01,Agosto,172
2014,01,Setembro,54
2014,01,Outubro,27
2014,01,Novembro,55
2014,01,Dezembro,31
2014,02,Janeiro,103
2014,02,Fevereiro,4
2014,02,Março,10
2014,02,Abril,19
2014,02,Maio,92
2014,02,Junho,36
2014,02,Julho,43
2014,02,Agosto,612
2014,02,Setembro,44
2014,02,Outubro,48
2014,02,Novembro,8
2014,02,Dezembro,32
2014,03,Janeiro,139
2014,03,Fevereiro,33
2014,03,Março,44
2014,03,Abril,33
2014,03,Maio,290
2014,03,Junho,29
2014,03,Julho,43
2014,03,Agosto,141
2014,03,Setembro,52
2014,03,Outubro,104
2014,03,Novembro,31
2014,03,Dezembro,42
2014,04,Janeiro,72
2014,04,Fevereiro,23
2014,04,Março,17
2014,04,Abril,70
2014,04,Maio,31
2014,04,Junho,36
2014,04,Julho,129
2014,04,Agosto,82
2014,04,Setembro,63
2014,04,Outubro,450
2014,04,Novembro,25
2014,04,Dezembro,42
2014,05,Janeiro,11
2014,05,Fevereiro,29
2014,05,Março,25
2014,05,Abril,124
2014,05,Maio,50
2014,05,Junho,37
2014,05,Julho,432
2014,05,Agosto,82
2014,05,Setembro,187
2014,05,Outubro,69
2014,05,Novembro,33
2014,05,Dezembro,86
2014,06,Janeiro,63
2014,06,Fevereiro,30
2014,06,Março,40
2014,06,Abril,11
2014,06,Maio,36
2014,06,Junho,112
2014,06,Julho,51
2014,06,Agosto,77
2014,06,Setembro,771
2014,06,Outubro,35
2014,06,Novembro,36
2014,06,Dezembro,98
2014,07,Janeiro,46
2014,07,Fevereiro,58
2014,07,Março,68
2014,07,Abril,38
2014,07,Maio,34
2014,07,Junho,371
2014,07,Julho,64
2014,07,Agosto,80
2014,07,Setembro,115
2014,07,Outubro,44
2014,07,Novembro,76
2014,07,Dezembro,49
2014,08,Janeiro,46
2014,08,Fevereiro,49
2014,08,Março,94
2014,08,Abril,37
2014,08,Maio,24
2014,08,Junho,51
2014,08,Julho,30
2014,08,Agosto,218
2014,08,Setembro,55
2014,08,Outubro,25
2014,08,Novembro,122
2014,08,Dezembro,24
2014,09,Janeiro,45
2014,09,Fevereiro,4
2014,09,Março,6
2014,09,Abril,29
2014,09,Maio,89
2014,09,Junho,65
2014,09,Julho,43
2014,09,Agosto,579
2014,09,Setembro,46
2014,09,Outubro,37
2014,09,Novembro,11
2014,09,Dezembro,49
2014,10,Janeiro,82
2014,10,Fevereiro,22
2014,10,Março,26
2014,10,Abril,42
2014,10,Maio,309
2014,10,Junho,24
2014,10,Julho,57
2014,10,Agosto,140
2014,10,Setembro,55
2014,10,Outubro,123
2014,10,Novembro,40
2014,10,Dezembro,32
2014,11,Janeiro,64
2014,11,Fevereiro,21
2014,11,Março,18
2014,11,Abril,89
2014,11,Maio,23
2014,11,Junho,36
2014,11,Julho,111
2014,11,Agosto,77
2014,11,Setembro,51
2014,11,Outubro,333
2014,11,Novembro,42
2014,11,Dezembro,37
2014,12,Janeiro,5
2014,12,Fevereiro,33
2014,12,Março,33
2014,12,Abril,175
2014,12,Maio,40
2014,12,Junho,77
2014,12,Julho,470
2014,12,Agosto,102
2014,12,Setembro,144
2014,12,Outubro,40
